# sitename: G03  easting: -12500 m  northing: -7500 m 
# periods (s)   ReZxx       ImZxx       ReZxy       ImZxy       ReZyx       ImZyx       ReZyy       ImZyy 
5.6000E-01	2.5269E-06	7.8984E-06	2.5592E-02	2.6719E-02	-2.6086E-02	-2.7020E-02	-3.6800E-06	-3.8118E-06	
1.0000E+00	-2.1376E-05	-6.3379E-08	1.9771E-02	1.9709E-02	-1.9692E-02	-1.9664E-02	1.6922E-05	-8.8480E-06	
1.8000E+00	1.7072E-06	-4.6992E-05	1.5174E-02	1.4909E-02	-1.5098E-02	-1.5022E-02	2.6367E-05	3.7926E-05	
3.2000E+00	8.2435E-05	-2.0853E-05	1.1394E-02	1.1924E-02	-1.1264E-02	-1.1785E-02	-4.6750E-05	6.5403E-05	
5.6000E+00	9.1491E-05	9.5107E-05	7.9469E-03	9.6119E-03	-8.0220E-03	-9.4178E-03	-9.8671E-05	-2.5996E-05	
1.0000E+01	-8.6441E-06	1.8140E-04	5.0408E-03	7.2445E-03	-5.2149E-03	-7.1799E-03	-2.3355E-05	-1.0811E-04	
1.8000E+01	-1.2759E-04	1.8327E-04	3.0883E-03	5.0628E-03	-3.2224E-03	-5.0773E-03	6.2988E-05	-8.3981E-05	
3.2000E+01	-2.1122E-04	1.4607E-04	1.9772E-03	3.3984E-03	-2.0800E-03	-3.4075E-03	8.4222E-05	-3.5155E-05	
5.6000E+01	-2.6728E-04	9.6419E-05	1.3668E-03	2.2595E-03	-1.4725E-03	-2.2621E-03	7.4378E-05	-1.3018E-05	
1.0000E+02	-2.9772E-04	3.2911E-05	9.9817E-04	1.4862E-03	-1.1103E-03	-1.5006E-03	6.5467E-05	-1.6602E-05	
1.8000E+02	-2.8987E-04	-3.3423E-05	7.5610E-04	9.9490E-04	-8.5994E-04	-1.0317E-03	7.5815E-05	-3.1355E-05	
3.2000E+02	-2.4856E-04	-7.8337E-05	5.8701E-04	6.8886E-04	-6.6410E-04	-7.4126E-04	1.0359E-04	-2.9383E-05	
5.6000E+02	-1.9784E-04	-9.4634E-05	4.6287E-04	4.9769E-04	-5.1015E-04	-5.4745E-04	1.1891E-04	-4.2056E-06	
1.0000E+03	-1.5038E-04	-9.2207E-05	3.5739E-04	3.6704E-04	-3.8461E-04	-4.0386E-04	1.1040E-04	2.2282E-05	
1.8000E+03	-1.1216E-04	-8.0543E-05	2.6999E-04	2.7348E-04	-2.8725E-04	-2.9818E-04	8.9887E-05	3.5661E-05	
3.2000E+03	-8.3788E-05	-6.6588E-05	2.0309E-04	2.0526E-04	-2.1534E-04	-2.2192E-04	6.9496E-05	3.7940E-05	
5.6000E+03	-6.3089E-05	-5.3586E-05	1.5346E-04	1.5505E-04	-1.6264E-04	-1.6668E-04	5.3019E-05	3.4863E-05	
1.0000E+04	-4.6996E-05	-4.1851E-05	1.1454E-04	1.1564E-04	-1.2144E-04	-1.2382E-04	3.9699E-05	2.9597E-05	
