# sitename: C04  easting: -7500 m  northing: 12500 m 
# periods (s)   ReZxx       ImZxx       ReZxy       ImZxy       ReZyx       ImZyx       ReZyy       ImZyy 
5.6000E-01	3.3290E-05	2.3519E-05	2.6061E-02	2.6621E-02	-2.6650E-02	-2.6902E-02	-2.7220E-05	-4.8593E-05	
1.0000E+00	-5.6602E-05	7.1301E-05	2.0242E-02	2.0498E-02	-2.0435E-02	-2.0659E-02	1.0028E-04	-5.1266E-05	
1.8000E+00	-1.3457E-04	-6.5931E-05	1.4607E-02	1.6127E-02	-1.4557E-02	-1.6837E-02	1.4156E-04	1.4062E-04	
3.2000E+00	-8.9728E-06	-2.1978E-04	1.0016E-02	1.2467E-02	-9.3847E-03	-1.3052E-02	-5.0874E-05	2.8523E-04	
5.6000E+00	1.9223E-04	-1.7742E-04	6.6820E-03	9.3511E-03	-5.7933E-03	-9.5574E-03	-2.6645E-04	2.0931E-04	
1.0000E+01	2.5928E-04	-1.1523E-05	4.3072E-03	6.7245E-03	-3.4520E-03	-6.5362E-03	-3.3645E-04	3.2631E-05	
1.8000E+01	1.9463E-04	1.1620E-04	2.6968E-03	4.6993E-03	-2.0966E-03	-4.2354E-03	-2.8415E-04	-1.0778E-04	
3.2000E+01	8.8072E-05	1.6261E-04	1.6728E-03	3.2131E-03	-1.4071E-03	-2.6752E-03	-1.7908E-04	-1.8259E-04	
5.6000E+01	-7.2595E-06	1.4936E-04	1.0642E-03	2.1620E-03	-1.0672E-03	-1.7032E-03	-5.8376E-05	-1.9208E-04	
1.0000E+02	-7.3775E-05	1.0229E-04	6.8990E-04	1.4226E-03	-8.6854E-04	-1.1017E-03	4.1453E-05	-1.3881E-04	
1.8000E+02	-1.0220E-04	4.5170E-05	4.4775E-04	9.3514E-04	-7.1944E-04	-7.5876E-04	8.0125E-05	-6.0210E-05	
3.2000E+02	-9.7315E-05	4.7837E-07	2.9091E-04	6.1241E-04	-5.8164E-04	-5.6335E-04	6.9716E-05	-7.9835E-06	
5.6000E+02	-7.7796E-05	-2.2118E-05	1.9973E-04	3.9908E-04	-4.5543E-04	-4.3447E-04	5.0000E-05	1.1195E-05	
1.0000E+03	-5.7364E-05	-2.8842E-05	1.4393E-04	2.5777E-04	-3.4430E-04	-3.3233E-04	3.5527E-05	1.5564E-05	
1.8000E+03	-4.1468E-05	-2.7408E-05	1.0660E-04	1.6950E-04	-2.5639E-04	-2.5136E-04	2.6058E-05	1.5118E-05	
3.2000E+03	-3.0305E-05	-2.3294E-05	8.0105E-05	1.1511E-04	-1.9158E-04	-1.8991E-04	1.9534E-05	1.3292E-05	
5.6000E+03	-2.2505E-05	-1.8914E-05	6.0731E-05	8.0530E-05	-1.4435E-04	-1.4401E-04	1.4812E-05	1.1174E-05	
1.0000E+04	-1.6618E-05	-1.4803E-05	4.5491E-05	5.6436E-05	-1.0760E-04	-1.0770E-04	1.1102E-05	9.0310E-06	
