# sitename: E02  easting: -17500 m  northing: 2500 m 
# periods (s)   ReZxx       ImZxx       ReZxy       ImZxy       ReZyx       ImZyx       ReZyy       ImZyy 
5.6000E-01	5.9159E-06	-1.1309E-06	2.5670E-02	2.6522E-02	-2.6203E-02	-2.6856E-02	-1.3012E-05	6.9797E-07	
1.0000E+00	-1.1868E-06	2.0859E-05	2.0227E-02	1.9839E-02	-2.0110E-02	-1.9892E-02	9.1069E-06	-3.3067E-05	
1.8000E+00	-4.7616E-05	-7.0029E-06	1.5318E-02	1.5715E-02	-1.5043E-02	-1.5757E-02	7.5825E-05	1.6675E-05	
3.2000E+00	-1.1378E-05	-8.6167E-05	1.0734E-02	1.2756E-02	-1.0523E-02	-1.2316E-02	2.5271E-05	1.2639E-04	
5.6000E+00	9.3752E-05	-6.4102E-05	6.8900E-03	9.9078E-03	-7.1184E-03	-9.3281E-03	-8.9491E-05	1.2361E-04	
1.0000E+01	1.1150E-04	4.2192E-05	4.1126E-03	7.0602E-03	-4.6602E-03	-6.6580E-03	-1.3981E-04	6.1078E-05	
1.8000E+01	4.3801E-05	1.0653E-04	2.4574E-03	4.7153E-03	-3.1110E-03	-4.5172E-03	-1.5241E-04	1.3847E-05	
3.2000E+01	-3.0060E-05	1.1288E-04	1.5688E-03	3.0761E-03	-2.2395E-03	-3.0115E-03	-1.5283E-04	-3.5403E-05	
5.6000E+01	-8.4734E-05	9.1379E-05	1.0911E-03	2.0114E-03	-1.7415E-03	-2.0442E-03	-1.2563E-04	-8.8072E-05	
1.0000E+02	-1.2139E-04	5.6607E-05	8.0067E-04	1.3188E-03	-1.3993E-03	-1.4237E-03	-6.6659E-05	-1.2940E-04	
1.8000E+02	-1.3614E-04	1.4518E-05	5.9120E-04	8.9552E-04	-1.1206E-03	-1.0445E-03	1.5635E-05	-1.4161E-04	
3.2000E+02	-1.2518E-04	-2.1505E-05	4.2507E-04	6.2338E-04	-8.8047E-04	-7.9879E-04	9.3255E-05	-1.0784E-04	
5.6000E+02	-1.0075E-04	-3.9579E-05	3.0797E-04	4.3437E-04	-6.8288E-04	-6.2172E-04	1.2787E-04	-4.7478E-05	
1.0000E+03	-7.5483E-05	-4.3002E-05	2.2571E-04	2.9971E-04	-5.1728E-04	-4.7924E-04	1.2139E-04	2.8886E-06	
1.8000E+03	-5.5362E-05	-3.8783E-05	1.6700E-04	2.0895E-04	-3.8695E-04	-3.6590E-04	9.8093E-05	2.8151E-05	
3.2000E+03	-4.0868E-05	-3.2332E-05	1.2486E-04	1.4880E-04	-2.9015E-04	-2.7896E-04	7.5109E-05	3.5554E-05	
5.6000E+03	-3.0543E-05	-2.6042E-05	9.4247E-05	1.0808E-04	-2.1911E-04	-2.1316E-04	5.6898E-05	3.4594E-05	
1.0000E+04	-2.2645E-05	-2.0307E-05	7.0370E-05	7.8149E-05	-1.6356E-04	-1.6046E-04	4.2400E-05	3.0182E-05	
