# sitename: H07  easting: 7500 m  northing: -12500 m 
# periods (s)   ReZxx       ImZxx       ReZxy       ImZxy       ReZyx       ImZyx       ReZyy       ImZyy 
5.6000E-01	1.3348E-06	-2.7790E-07	2.5659E-02	2.6767E-02	-2.6123E-02	-2.7061E-02	1.4304E-07	1.4998E-06	
1.0000E+00	7.9755E-07	-4.6545E-07	1.9642E-02	1.9864E-02	-1.9534E-02	-1.9784E-02	-2.0802E-06	7.7578E-07	
1.8000E+00	3.7619E-06	-4.5730E-06	1.4741E-02	1.4709E-02	-1.4763E-02	-1.4761E-02	-2.0166E-06	-3.4231E-06	
3.2000E+00	2.0472E-05	8.2831E-06	1.1295E-02	1.1123E-02	-1.1351E-02	-1.1102E-02	6.7345E-06	-3.2716E-06	
5.6000E+00	-4.5860E-07	4.0433E-05	8.5876E-03	8.7558E-03	-8.6946E-03	-8.9276E-03	1.1099E-05	3.4760E-06	
1.0000E+01	-4.0488E-05	1.8228E-05	6.1402E-03	6.8945E-03	-6.0197E-03	-7.2140E-03	2.0470E-05	1.5799E-05	
1.8000E+01	-1.4646E-05	-1.4322E-05	4.1157E-03	5.2430E-03	-3.7565E-03	-5.4350E-03	2.1770E-05	5.6100E-05	
3.2000E+01	1.5488E-05	2.2416E-05	2.6926E-03	3.8147E-03	-2.3112E-03	-3.7861E-03	-1.9599E-05	1.0438E-04	
5.6000E+01	-1.7693E-05	7.0649E-05	1.7939E-03	2.6808E-03	-1.5274E-03	-2.5366E-03	-9.0345E-05	1.1863E-04	
1.0000E+02	-8.0011E-05	6.8901E-05	1.2247E-03	1.8044E-03	-1.0885E-03	-1.6629E-03	-1.5724E-04	9.1711E-05	
1.8000E+02	-1.1197E-04	2.6973E-05	8.8827E-04	1.1848E-03	-8.1666E-04	-1.1157E-03	-1.9464E-04	3.7431E-05	
3.2000E+02	-1.0621E-04	-9.4631E-06	7.0103E-04	7.9517E-04	-6.1949E-04	-7.8122E-04	-1.9055E-04	-1.8435E-05	
5.6000E+02	-8.7925E-05	-2.6782E-05	5.7336E-04	5.7135E-04	-4.6903E-04	-5.6294E-04	-1.5973E-04	-5.1901E-05	
1.0000E+03	-6.8772E-05	-3.2290E-05	4.5540E-04	4.2867E-04	-3.4948E-04	-4.0469E-04	-1.2237E-04	-6.2717E-05	
1.8000E+03	-5.2349E-05	-3.1351E-05	3.4979E-04	3.2726E-04	-2.5916E-04	-2.9165E-04	-9.0500E-05	-5.9352E-05	
3.2000E+03	-3.9588E-05	-2.7607E-05	2.6539E-04	2.5105E-04	-1.9361E-04	-2.1280E-04	-6.6963E-05	-5.0694E-05	
5.6000E+03	-3.0010E-05	-2.3141E-05	2.0141E-04	1.9297E-04	-1.4600E-04	-1.5738E-04	-5.0073E-05	-4.1396E-05	
1.0000E+04	-2.2441E-05	-1.8610E-05	1.5068E-04	1.4597E-04	-1.0894E-04	-1.1546E-04	-3.7129E-05	-3.2574E-05	
