# sitename: B07  easting: 7500 m  northing: 17500 m 
# periods (s)   ReZxx       ImZxx       ReZxy       ImZxy       ReZyx       ImZyx       ReZyy       ImZyy 
5.6000E-01	4.3110E-05	1.0387E-05	2.6560E-02	2.8880E-02	-2.7516E-02	-2.9364E-02	-1.5776E-05	-8.5501E-06	
1.0000E+00	1.9784E-05	7.4187E-05	1.8182E-02	2.2708E-02	-1.8600E-02	-2.3939E-02	-3.6769E-06	-3.3528E-05	
1.8000E+00	-7.2844E-05	7.2306E-05	1.1586E-02	1.6358E-02	-1.0698E-02	-1.8258E-02	3.6455E-05	-3.4113E-05	
3.2000E+00	-1.0310E-04	-9.0769E-06	7.8251E-03	1.1245E-02	-5.7395E-03	-1.2524E-02	5.1903E-05	8.6666E-06	
5.6000E+00	-5.2295E-05	-5.9277E-05	5.6918E-03	7.8322E-03	-3.2039E-03	-8.1635E-03	2.2833E-05	3.6160E-05	
1.0000E+01	1.7185E-06	-4.6932E-05	4.1928E-03	5.6041E-03	-1.8809E-03	-5.0741E-03	-1.6911E-05	2.7023E-05	
1.8000E+01	2.1947E-05	-9.9138E-06	2.9297E-03	4.1719E-03	-1.2163E-03	-3.0528E-03	-3.6661E-05	-1.7909E-05	
3.2000E+01	1.1776E-05	2.3509E-05	1.8634E-03	3.1070E-03	-9.2193E-04	-1.8199E-03	-6.7661E-06	-7.1253E-05	
5.6000E+01	-1.5820E-05	3.7630E-05	1.0907E-03	2.2153E-03	-7.9811E-04	-1.1136E-03	6.1266E-05	-8.2415E-05	
1.0000E+02	-4.2001E-05	2.9499E-05	5.9667E-04	1.4617E-03	-7.2355E-04	-7.1387E-04	1.1333E-04	-3.3765E-05	
1.8000E+02	-5.3045E-05	1.1217E-05	3.3840E-04	9.0724E-04	-6.4455E-04	-5.0976E-04	1.0402E-04	2.8707E-05	
3.2000E+02	-5.0957E-05	-3.9594E-06	2.2274E-04	5.5586E-04	-5.4666E-04	-4.0499E-04	6.1415E-05	5.1876E-05	
5.6000E+02	-4.3306E-05	-1.2302E-05	1.6627E-04	3.5066E-04	-4.4243E-04	-3.3584E-04	2.9080E-05	4.4011E-05	
1.0000E+03	-3.4336E-05	-1.5480E-05	1.2767E-04	2.2551E-04	-3.4225E-04	-2.7463E-04	1.3070E-05	2.9055E-05	
1.8000E+03	-2.6274E-05	-1.5336E-05	9.7382E-05	1.4941E-04	-2.5842E-04	-2.1923E-04	6.8106E-06	1.7660E-05	
3.2000E+03	-1.9915E-05	-1.3643E-05	7.3992E-05	1.0245E-04	-1.9453E-04	-1.7243E-04	4.3422E-06	1.0801E-05	
5.6000E+03	-1.5114E-05	-1.1504E-05	5.6312E-05	7.2288E-05	-1.4714E-04	-1.3466E-04	3.1279E-06	6.8311E-06	
1.0000E+04	-1.1310E-05	-9.2901E-06	4.2235E-05	5.1039E-05	-1.0990E-04	-1.0305E-04	2.3281E-06	4.3584E-06	
