# sitename: I05  easting: -2500 m  northing: -17500 m 
# periods (s)   ReZxx       ImZxx       ReZxy       ImZxy       ReZyx       ImZyx       ReZyy       ImZyy 
5.6000E-01	2.2763E-06	8.0146E-07	2.5671E-02	2.6774E-02	-2.6114E-02	-2.7064E-02	-1.1258E-06	1.0515E-06	
1.0000E+00	-2.8532E-06	6.8319E-06	1.9640E-02	1.9833E-02	-1.9528E-02	-1.9744E-02	-4.6642E-07	-5.8065E-06	
1.8000E+00	-1.3638E-05	-1.3854E-05	1.4842E-02	1.4703E-02	-1.4847E-02	-1.4746E-02	1.6751E-05	5.4884E-06	
3.2000E+00	3.4013E-05	-2.7272E-05	1.1367E-02	1.1296E-02	-1.1421E-02	-1.1243E-02	-7.3658E-06	3.3609E-05	
5.6000E+00	5.7994E-05	3.9653E-05	8.4407E-03	8.9743E-03	-8.5856E-03	-9.1068E-03	-4.6939E-05	-4.1304E-06	
1.0000E+01	6.8866E-06	9.1652E-05	5.8405E-03	6.9247E-03	-5.8066E-03	-7.2573E-03	-7.8577E-06	-5.6110E-05	
1.8000E+01	-4.4078E-05	1.0179E-04	3.8918E-03	5.0517E-03	-3.5987E-03	-5.3568E-03	5.2964E-05	-2.9406E-05	
3.2000E+01	-9.0070E-05	1.1366E-04	2.6585E-03	3.5449E-03	-2.2428E-03	-3.6924E-03	5.3406E-05	3.1108E-05	
5.6000E+01	-1.5300E-04	1.1208E-04	1.9173E-03	2.4549E-03	-1.5055E-03	-2.4741E-03	8.6313E-06	6.2862E-05	
1.0000E+02	-2.1340E-04	7.1442E-05	1.4366E-03	1.6701E-03	-1.0796E-03	-1.6293E-03	-4.2434E-05	5.0439E-05	
1.8000E+02	-2.3171E-04	5.6255E-06	1.1248E-03	1.1397E-03	-8.0920E-04	-1.0961E-03	-6.3148E-05	7.7519E-06	
3.2000E+02	-2.0726E-04	-4.3986E-05	9.2241E-04	8.1284E-04	-6.1419E-04	-7.6682E-04	-4.5066E-05	-2.5935E-05	
5.6000E+02	-1.6935E-04	-6.5922E-05	7.6178E-04	6.2531E-04	-4.6726E-04	-5.5223E-04	-1.7985E-05	-3.1388E-05	
1.0000E+03	-1.3154E-04	-7.0234E-05	6.0369E-04	4.9777E-04	-3.5031E-04	-3.9791E-04	-1.2364E-06	-2.2092E-05	
1.8000E+03	-9.9556E-05	-6.4713E-05	4.6140E-04	3.9550E-04	-2.6100E-04	-2.8804E-04	4.7826E-06	-1.1945E-05	
3.2000E+03	-7.4996E-05	-5.5361E-05	3.4870E-04	3.1093E-04	-1.9552E-04	-2.1116E-04	5.7359E-06	-5.3940E-06	
5.6000E+03	-5.6721E-05	-4.5578E-05	2.6396E-04	2.4271E-04	-1.4766E-04	-1.5683E-04	5.1055E-06	-1.8329E-06	
1.0000E+04	-4.2358E-05	-3.6194E-05	1.9715E-04	1.8559E-04	-1.1026E-04	-1.1548E-04	4.1008E-06	2.0187E-08	
