# sitename: B08  easting: 12500 m  northing: 17500 m 
# periods (s)   ReZxx       ImZxx       ReZxy       ImZxy       ReZyx       ImZyx       ReZyy       ImZyy 
5.6000E-01	1.9165E-05	6.4619E-05	2.6204E-02	2.9420E-02	-2.7414E-02	-2.9845E-02	-1.3831E-05	-8.0547E-05	
1.0000E+00	-4.0949E-05	8.2154E-05	1.7549E-02	2.2829E-02	-1.8079E-02	-2.4276E-02	4.9160E-05	-1.0840E-04	
1.8000E+00	-1.0220E-04	4.5265E-05	1.1099E-02	1.6175E-02	-1.0121E-02	-1.8190E-02	1.2138E-04	-9.0526E-05	
3.2000E+00	-1.0897E-04	-2.1285E-05	7.5377E-03	1.0980E-02	-5.3763E-03	-1.2273E-02	1.6024E-04	-2.9787E-05	
5.6000E+00	-6.1218E-05	-5.9404E-05	5.5652E-03	7.5830E-03	-3.0202E-03	-7.9178E-03	1.4992E-04	2.6065E-05	
1.0000E+01	-1.1395E-05	-4.6333E-05	4.1811E-03	5.4300E-03	-1.8015E-03	-4.8797E-03	1.0650E-04	5.6826E-05	
1.8000E+01	9.0241E-06	-9.6609E-06	2.9655E-03	4.0910E-03	-1.2032E-03	-2.9043E-03	5.6362E-05	4.2421E-05	
3.2000E+01	-1.4392E-06	2.5509E-05	1.8899E-03	3.0942E-03	-9.5454E-04	-1.7136E-03	4.5898E-05	-2.9440E-06	
5.6000E+01	-3.1484E-05	4.0213E-05	1.0863E-03	2.2267E-03	-8.5758E-04	-1.0452E-03	8.0354E-05	-2.3977E-05	
1.0000E+02	-5.9443E-05	3.0056E-05	5.7211E-04	1.4645E-03	-7.9562E-04	-6.7797E-04	1.1069E-04	6.7342E-06	
1.8000E+02	-7.0037E-05	9.4420E-06	3.1687E-04	8.9588E-04	-7.1833E-04	-4.9827E-04	9.1483E-05	5.2226E-05	
3.2000E+02	-6.6598E-05	-7.2535E-06	2.1217E-04	5.4200E-04	-6.1535E-04	-4.0994E-04	4.6085E-05	6.3602E-05	
5.6000E+02	-5.7188E-05	-1.6673E-05	1.6235E-04	3.4062E-04	-5.0229E-04	-3.5069E-04	1.3927E-05	4.8380E-05	
1.0000E+03	-4.5993E-05	-2.0463E-05	1.2642E-04	2.1952E-04	-3.9130E-04	-2.9433E-04	-4.2283E-07	2.8730E-05	
1.8000E+03	-3.5605E-05	-2.0337E-05	9.6945E-05	1.4606E-04	-2.9692E-04	-2.3969E-04	-4.3021E-06	1.4842E-05	
3.2000E+03	-2.7199E-05	-1.8230E-05	7.3781E-05	1.0056E-04	-2.2420E-04	-1.9128E-04	-4.4256E-06	7.0656E-06	
5.6000E+03	-2.0744E-05	-1.5485E-05	5.6173E-05	7.1192E-05	-1.6988E-04	-1.5096E-04	-3.6680E-06	3.0455E-06	
1.0000E+04	-1.5571E-05	-1.2584E-05	4.2130E-05	5.0408E-05	-1.2703E-04	-1.1648E-04	-2.8168E-06	9.4607E-07	
