# sitename: J06  easting: 2500 m  northing: -22500 m 
# periods (s)   ReZxx       ImZxx       ReZxy       ImZxy       ReZyx       ImZyx       ReZyy       ImZyy 
5.6000E-01	9.3183E-07	4.7997E-07	2.5709E-02	2.6781E-02	-2.6121E-02	-2.7060E-02	-1.0467E-07	1.0465E-06	
1.0000E+00	1.0636E-06	3.3504E-06	1.9644E-02	1.9870E-02	-1.9532E-02	-1.9779E-02	-2.0440E-06	-1.9504E-06	
1.8000E+00	-8.6821E-06	3.6324E-07	1.4753E-02	1.4725E-02	-1.4760E-02	-1.4765E-02	8.2097E-06	-2.8449E-06	
3.2000E+00	3.0595E-06	-1.7256E-05	1.1262E-02	1.1164E-02	-1.1317E-02	-1.1100E-02	8.6524E-06	1.4933E-05	
5.6000E+00	2.2753E-05	-1.0052E-06	8.4777E-03	8.7264E-03	-8.6479E-03	-8.8538E-03	-1.2041E-05	1.3304E-05	
1.0000E+01	1.7888E-05	1.6210E-05	6.0530E-03	6.6999E-03	-6.0578E-03	-7.0704E-03	-4.5338E-06	-3.7575E-06	
1.8000E+01	2.1508E-05	3.4492E-05	4.1987E-03	4.9262E-03	-3.9080E-03	-5.3239E-03	1.9684E-05	1.7899E-05	
3.2000E+01	5.4605E-06	8.0176E-05	2.9826E-03	3.5098E-03	-2.4986E-03	-3.7635E-03	4.7323E-06	6.7198E-05	
5.6000E+01	-5.6079E-05	1.1265E-04	2.2197E-03	2.4775E-03	-1.6860E-03	-2.5753E-03	-5.1679E-05	9.4189E-05	
1.0000E+02	-1.3209E-04	9.2809E-05	1.7030E-03	1.7205E-03	-1.2017E-03	-1.7217E-03	-1.1632E-04	7.4679E-05	
1.8000E+02	-1.6829E-04	3.3712E-05	1.3614E-03	1.1976E-03	-8.9486E-04	-1.1695E-03	-1.4703E-04	1.9595E-05	
3.2000E+02	-1.5860E-04	-1.5588E-05	1.1364E-03	8.7898E-04	-6.7700E-04	-8.2385E-04	-1.3140E-04	-2.9543E-05	
5.6000E+02	-1.3269E-04	-4.0169E-05	9.4732E-04	7.0161E-04	-5.1398E-04	-5.9658E-04	-9.7522E-05	-4.9152E-05	
1.0000E+03	-1.0455E-04	-4.8715E-05	7.5347E-04	5.7745E-04	-3.8468E-04	-4.3163E-04	-6.7135E-05	-4.8330E-05	
1.8000E+03	-7.9724E-05	-4.7602E-05	5.7654E-04	4.6965E-04	-2.8629E-04	-3.1330E-04	-4.6311E-05	-3.9898E-05	
3.2000E+03	-6.0254E-05	-4.2020E-05	4.3584E-04	3.7483E-04	-2.1435E-04	-2.3010E-04	-3.3008E-05	-3.1042E-05	
5.6000E+03	-4.5632E-05	-3.5238E-05	3.2994E-04	2.9550E-04	-1.6184E-04	-1.7112E-04	-2.4226E-05	-2.3752E-05	
1.0000E+04	-3.4094E-05	-2.8329E-05	2.4643E-04	2.2759E-04	-1.2084E-04	-1.2613E-04	-1.7791E-05	-1.7792E-05	
