109 8  8
Station_Location: N-S
 -405000  378000  174000   90000   42000   30000  -18000
 -102000  -90000 -102000 -162000 -174000 -234000 -234000
 -306000 -306000 -378000 -378000   54000   30000   18000
   54000  -18000  -30000  -30000  -30000  -30000  -30000
  -30000  -18000  -90000  -90000 -102000  -90000 -102000
 -114000 -102000 -162000 -162000 -198000 -162000 -186000
 -162000 -186000 -174000 -234000 -234000 -258000 -258000
 -258000 -246000 -246000 -246000 -294000 -294000 -318000
 -330000 -318000 -306000 -318000 -318000 -318000 -366000
 -366000 -378000 -390000 -390000 -390000 -378000 -390000
  -90000  354000  390000  378000  294000  294000  294000
  330000  330000  330000  306000  246000  258000  258000
  258000  246000  246000  246000  246000  186000  174000
  198000  198000  186000  186000  186000  174000  126000
  114000  114000  114000  102000  114000  102000  114000
   42000   30000   30000   42000
Station_Location: E-W
 -354000  270000  282000  294000  294000  366000  294000
  258000  318000  405000  246000  318000  258000  330000
  246000  330000  282000  342000 -270000  102000  162000
  210000 -258000 -198000 -102000  -54000   30000   78000
  174000  222000 -318000 -174000 -102000  -30000   30000
  102000  174000 -306000 -270000 -198000 -114000  -18000
   42000  114000  174000 -294000 -246000 -162000 -102000
   -6000   54000  126000  174000 -381000 -282000 -222000
 -150000  -78000  -30000   54000  126000  186000 -306000
 -222000 -162000  -90000  -18000   54000  138000  198000
 -258000 -198000 -150000  186000 -318000 -258000 -150000
 -102000  -18000   42000  198000 -318000 -210000 -126000
  -42000    6000   66000  138000  210000 -306000 -210000
 -150000  -66000    6000   78000  150000  210000 -282000
 -198000 -138000  -66000    6000   66000  150000  222000
 -186000 -114000  -54000    6000
DATA_Period:   102.4000
 -2.9974E-005  2.3665E-005  1.5298E-004 -1.4713E-004 -3.4840E-004  2.5966E-004 -1.3263E-004  1.3661E-004
 -5.0770E-005  6.1435E-006  6.3455E-004 -5.4592E-004 -2.1281E-004  1.6614E-004 -3.5486E-005  4.2789E-005
  9.2071E-005  2.7244E-006  2.6024E-004 -4.0820E-004 -7.3562E-004  3.7748E-004  7.3432E-005  4.2386E-005
 -4.4586E-004  1.3959E-004  6.5590E-004 -5.5590E-004 -7.4448E-004  5.1822E-004 -2.3181E-006  1.8465E-004
 -1.0904E-004  5.4549E-005  1.8631E-004 -1.7445E-004 -7.8204E-004  4.7781E-004  4.0402E-004 -2.2044E-004
  4.1445E-004 -2.8071E-004  2.1363E-004 -1.5465E-004 -1.3313E-003  1.1563E-003  2.2938E-003 -2.3102E-003
 -4.4970E-004  1.3538E-004  2.7699E-004 -2.0235E-004 -5.5957E-004  2.4589E-004  1.4266E-004 -2.4576E-005
 -6.0146E-004  2.3847E-004  2.3106E-004 -1.2774E-004 -1.0034E-003  4.9475E-004  2.3513E-004  4.4723E-005
 -2.0566E-003  9.6088E-004  3.8250E-003 -3.4971E-003 -1.7858E-003  9.1143E-004  2.9090E-003 -2.5672E-003
 -1.8867E-005 -2.4151E-005  4.8004E-005 -8.3801E-005 -6.5978E-004  5.2512E-004  2.4990E-004 -9.0145E-005
 -2.3373E-006 -8.7165E-006  6.2538E-005 -9.6121E-005 -1.1931E-004  1.5507E-004 -1.0015E-004  1.2653E-004
 -1.1057E-005 -3.1583E-005  4.9970E-004 -6.3912E-004 -7.1826E-004  6.3073E-004  1.5045E-004 -1.4925E-004
 -1.4339E-005  1.0779E-005  3.8135E-005 -5.5104E-005 -8.9490E-006  1.7132E-005  5.1573E-007 -3.3027E-006
 -1.5118E-004  3.1322E-005  1.5055E-004 -1.3814E-004 -4.3236E-004  1.7932E-004  1.0256E-004  1.9878E-005
  7.6271E-004 -4.0593E-004  5.3651E-004 -8.9321E-004 -5.2492E-004  2.6043E-004 -1.2880E-004  3.4814E-004
  8.6756E-005 -1.5763E-004  9.6858E-004 -1.1247E-003 -2.6207E-004  1.5500E-004  3.4537E-004 -2.8388E-004
 -2.2760E-006 -3.4370E-005  1.6503E-004 -1.9329E-004 -3.8236E-005  9.7033E-005 -1.1808E-004  1.4355E-004
 -1.2965E-005 -3.6454E-005  3.7644E-004 -5.0069E-004 -3.5874E-004  4.7745E-004 -1.7105E-004  2.2260E-004
 -2.0755E-004  8.1762E-005  6.2610E-004 -8.7053E-004 -3.1096E-004  3.9291E-004 -5.3338E-005  1.2760E-004
 -7.4703E-004  7.3248E-004  7.9705E-004 -8.6547E-004 -5.7556E-004  6.4182E-004  3.5394E-004 -3.6891E-004
  1.8724E-005 -1.4467E-004  3.1773E-004 -3.1212E-004 -1.7021E-004  2.2042E-004 -1.6224E-005  7.6737E-006
 -5.1347E-005  5.7010E-007  1.8031E-004 -1.8394E-004 -6.5034E-004  2.1606E-004  8.6397E-005  9.3023E-005
 -2.1317E-004  8.2545E-005  2.0828E-004 -2.6689E-004 -5.0642E-004  2.5774E-004  6.7443E-005  8.2744E-005
  4.6237E-004 -1.4791E-004  2.0483E-004 -2.3277E-004 -7.5825E-004  2.5696E-004 -2.5962E-004  2.9751E-004
  6.2241E-005 -1.8402E-004  4.6203E-004 -4.9958E-004 -4.1613E-005  8.6474E-005 -9.7040E-005  1.1568E-004
  1.0333E-007 -1.1558E-005  7.9985E-005 -9.6847E-005 -5.0756E-005  9.9371E-005 -3.8041E-005  5.6719E-005
  6.1430E-005 -1.3608E-004  1.1955E-004 -1.7820E-004 -3.9226E-004  5.3311E-004  5.4085E-005 -2.3997E-005
 -1.7104E-004  1.2893E-004  2.5959E-004 -3.0042E-004 -1.1657E-003  1.3129E-003  6.4905E-004 -6.5682E-004
 -6.6452E-004  5.3885E-004  7.0382E-004 -7.3133E-004 -1.3648E-003  1.5726E-003  7.6050E-004 -8.2026E-004
 -3.2693E-004  1.5096E-004  4.3382E-004 -3.7288E-004 -4.2560E-004  1.7901E-004  1.5868E-004 -5.9888E-005
  3.0538E-004 -8.8628E-005  3.9063E-005 -1.7124E-004 -1.0838E-003  3.4729E-004  1.0939E-004  1.9950E-004
 -9.9281E-005  5.3940E-005  5.4764E-005 -4.5899E-005 -2.2312E-004  1.2061E-004  9.2950E-005 -5.4656E-005
 -9.3134E-005  5.3362E-005  3.1682E-004 -3.1035E-004 -2.3004E-004  2.6176E-004 -8.8511E-005  7.7644E-005
 -7.7419E-005  7.4655E-005  1.7422E-004 -2.1534E-004 -3.6912E-004  4.7474E-004 -6.5037E-005  3.5571E-005
  4.9979E-005 -1.1130E-004  1.6573E-004 -2.1006E-004 -4.0990E-004  5.3253E-004 -5.6511E-005  3.5768E-005
 -3.3301E-005 -9.6960E-005  3.3641E-004 -3.7416E-004 -4.1121E-004  6.1302E-004 -1.7883E-004  1.6464E-004
 -2.5403E-004  1.3519E-004  4.5049E-004 -4.7309E-004 -1.1922E-004  2.3382E-004 -8.1142E-005  6.0064E-005
 -1.1881E-003  5.3776E-004  7.5347E-004 -5.7388E-004 -1.7493E-003  8.2901E-004  7.2440E-004 -2.9618E-004
  2.4674E-005 -1.8697E-005  4.9411E-004 -3.6478E-004 -3.2838E-004  2.8698E-004 -1.1715E-004  7.8709E-005
 -2.1766E-005  1.0035E-005  2.9150E-004 -3.0682E-004 -4.8099E-004  5.0260E-004 -5.3884E-005  2.9400E-005
 -3.6407E-005  2.8132E-005  1.5315E-004 -1.6442E-004 -1.9207E-004  2.1661E-004 -1.7137E-005 -6.4113E-006
DATA_Period:  3120.7616
 -2.3337E-004  8.3027E-005  2.6318E-004 -2.3949E-004 -1.5217E-003  5.6767E-004  3.0598E-004  1.4753E-004
 -2.5078E-005 -3.3718E-006  5.3796E-005 -6.3579E-005  1.4261E-005  4.8280E-005 -1.0213E-004  1.1516E-004
 -7.6708E-005  4.2631E-005  1.6037E-004 -2.2980E-004 -3.0910E-004  5.1769E-004 -1.3606E-005  1.8449E-005
 -8.6510E-005  6.0171E-005  5.4885E-004 -6.7808E-004 -4.1434E-004  7.1916E-004 -6.7523E-005  5.7806E-005
 -2.0170E-005 -1.9053E-005  2.6114E-004 -3.3845E-004 -1.5946E-004  2.6205E-004  6.3198E-005 -9.1663E-005
  2.4982E-004 -4.0918E-004  3.0204E-004 -3.4894E-004 -6.1944E-004  8.8548E-004  1.6676E-004 -1.8190E-004
  6.0800E-006  9.0271E-006  1.0417E-004 -1.2712E-004 -7.8642E-005  9.1094E-005 -5.9937E-005  6.5894E-005
  1.2762E-004 -4.9370E-005  2.5319E-004 -2.6150E-004 -2.9782E-004  2.9453E-004 -1.8296E-004  1.6785E-004
  4.7705E-005 -2.8624E-005  6.6223E-005 -9.7199E-005 -2.7071E-004  2.6653E-004 -1.7679E-004  1.7988E-004
 -2.3321E-004  2.9497E-004  9.8716E-005 -7.1929E-005 -4.9236E-004  6.2558E-004 -3.2006E-004  3.6961E-004
  4.5829E-005 -2.7763E-005  6.0887E-005 -5.0821E-005 -9.1978E-005  8.7106E-005 -3.0741E-005  9.5557E-006
  1.1559E-004 -4.7296E-005  2.6106E-004 -2.5125E-004 -1.6143E-004  1.5503E-004 -6.4557E-005  5.2786E-005
  1.8119E-005  1.8986E-005  1.4171E-004 -1.3979E-004 -2.0703E-004  1.6737E-004 -5.4644E-005  2.5047E-005
  1.5469E-004 -1.1147E-004  2.4133E-004 -2.5124E-004 -1.3568E-004  1.2966E-004 -5.5294E-005  5.0185E-005
 -1.6875E-005  1.3033E-005  2.3334E-005 -2.2900E-005 -3.0724E-005  2.3720E-005  2.8520E-005 -3.0174E-005
 -1.3608E-005 -1.2752E-006  3.6000E-004 -3.2073E-004 -1.5394E-004  1.0073E-004  2.3206E-005 -3.0169E-005
 -2.2342E-006 -3.2974E-005  3.9110E-004 -3.7887E-004 -2.6543E-004  2.0002E-004 -6.8613E-006  2.7070E-005
  2.9100E-007 -2.5673E-005  3.9062E-004 -3.8072E-004 -2.5511E-004  1.9340E-004 -2.4474E-005  4.3060E-005
 -1.6000E-004  7.6780E-005  9.2588E-005 -6.3773E-005 -6.6407E-004  2.7682E-004  1.2181E-004  9.1889E-005
  5.8385E-005 -7.7369E-005  1.9898E-004 -2.1376E-004 -2.1572E-004  2.8674E-004 -1.0542E-004  8.8085E-005
 -1.8898E-005  1.0710E-005  1.4190E-004 -1.4980E-004 -1.6212E-004  2.2068E-004 -1.9595E-005 -4.1024E-006
 -7.4473E-005  8.4793E-005  1.5516E-004 -1.7225E-004 -5.6159E-005  7.8242E-005  3.6726E-005 -4.4872E-005
 -2.0769E-004  1.2403E-004  7.5099E-005 -2.7067E-005 -5.1849E-004  2.9645E-004  1.7213E-004 -4.7183E-005
 -1.9420E-004  1.1939E-004  1.6809E-004 -1.5768E-004 -7.9673E-004  4.5640E-004  1.4760E-004  3.6366E-005
  2.7374E-006 -1.1993E-005  4.9338E-005 -3.0767E-005 -1.1814E-004  1.0956E-004  4.9727E-005 -2.2619E-005
 -5.0412E-005  6.7046E-005  1.9776E-004 -2.0890E-004 -1.7850E-004  1.8406E-004  4.5714E-005 -5.7887E-005
  2.0701E-005 -1.9984E-005  1.9734E-004 -2.1274E-004 -1.4324E-004  1.6791E-004 -1.4670E-006 -1.4059E-005
  1.9507E-004 -2.5909E-004  5.0661E-004 -5.3992E-004 -3.4917E-004  4.4827E-004 -4.5574E-004  4.4904E-004
 -1.1413E-005 -1.1789E-005  1.8718E-004 -1.9417E-004 -1.2689E-004  1.6148E-004 -5.3464E-005  3.7228E-005
  6.1584E-005 -7.7904E-005  1.6072E-004 -1.7287E-004 -1.4992E-004  2.0460E-004 -1.9540E-004  1.8890E-004
  1.4948E-005  4.5573E-007  6.1437E-005 -8.3805E-005 -2.8628E-004  1.2827E-004  3.8155E-005  3.2873E-005
  2.7247E-004 -1.2158E-004  7.0477E-005 -1.2964E-004 -2.4351E-003  1.1428E-003 -1.2284E-004  6.4306E-004
 -9.8259E-006  5.3081E-005  1.5201E-004 -1.4971E-004 -2.1558E-004  2.1071E-004  4.7188E-005 -4.1875E-005
  6.4364E-005 -2.9523E-005  2.7716E-004 -3.2502E-004 -2.8716E-004  2.8076E-004 -1.1719E-004  1.0702E-004
  4.7230E-005 -4.5591E-005  2.9528E-004 -3.2264E-004 -3.3769E-005  3.7834E-005 -2.5044E-005  2.0579E-005
  1.0079E-005 -1.5942E-005  3.7674E-005 -4.4187E-005 -1.8029E-004  1.7076E-004 -4.4163E-005  2.3744E-005
  3.0874E-006 -4.6701E-006  1.4240E-005 -2.0300E-005 -5.5252E-005  5.8758E-005 -1.5347E-005  9.7719E-006
  4.4402E-005 -1.9232E-005  4.2252E-005 -8.6789E-005 -4.2213E-004  2.0924E-004  6.3864E-005  6.6455E-005
 -7.2589E-004  4.6352E-004  1.3733E-003 -1.6903E-003 -6.4839E-004  3.6965E-004  3.9480E-004 -3.0726E-004
  3.1242E-004 -1.1646E-004  1.9718E-004 -3.3399E-004 -1.9136E-003  9.0206E-004  2.0303E-004  3.4184E-004
  1.2305E-004 -3.0664E-005  2.4713E-004 -2.6608E-004 -1.5601E-004  1.2601E-004 -3.2028E-005  2.6016E-005
 -9.8079E-006  9.6755E-006  1.8599E-004 -2.0099E-004 -1.3826E-004  1.2854E-004 -1.0938E-004  9.1480E-005
  1.4203E-004 -1.4305E-004  1.6858E-004 -1.7479E-004 -4.1243E-004  3.8971E-004 -1.6213E-004  1.3119E-004
  3.2235E-005 -2.1022E-005  1.4127E-004 -1.4464E-004 -2.1125E-004  1.7646E-004 -4.2414E-005  2.4159E-005
 -4.6871E-005  7.3519E-005  2.1279E-004 -2.1005E-004 -3.5505E-004  3.1960E-004 -4.9641E-005 -5.4156E-006
  1.3830E-004 -4.5271E-005  1.4459E-004 -2.6572E-004 -6.3116E-004  2.8064E-004  1.1742E-004  6.9970E-005
  1.2644E-003 -5.4968E-004  2.3505E-004 -7.4643E-004 -9.1627E-004  4.3736E-004 -3.7995E-005  3.4843E-004
 -3.7728E-005  5.3784E-005  2.3367E-004 -2.5707E-004 -2.3241E-004  1.5838E-004  1.0259E-004 -6.8194E-005
  9.3541E-006 -8.9137E-006  1.8541E-004 -1.8603E-004 -4.0511E-005  3.6573E-005 -2.5451E-006  6.2253E-006
  4.6659E-005 -3.0005E-005  4.6322E-004 -4.3541E-004 -1.7233E-004  1.4914E-004 -2.6013E-004  2.4764E-004
  1.2195E-005 -8.7694E-006  1.8801E-004 -1.8085E-004 -2.4868E-004  2.0445E-004 -5.6627E-005  4.5031E-005
 -4.6108E-005  5.7910E-005  1.5658E-004 -1.5724E-004 -2.2708E-004  1.7718E-004 -6.2903E-006 -7.2739E-006
 -1.6193E-004  1.6001E-004  1.2391E-004 -1.3389E-004 -2.8689E-004  2.4902E-004  2.8458E-005 -5.6182E-005
  1.4219E-004 -5.2535E-005  3.3856E-004 -3.7758E-004 -6.9887E-004  2.9679E-004  6.3893E-005  1.2370E-004
  1.9618E-003 -8.2435E-004  4.1921E-004 -1.2970E-003 -1.2999E-003  6.5001E-004  8.0517E-005  3.7636E-004
 -2.2293E-004  1.2304E-004  1.6966E-004 -1.7682E-004 -4.0936E-004  2.2795E-004  1.3072E-004 -4.2890E-005
 -4.2199E-005  2.3889E-005  2.5873E-004 -2.7689E-004 -1.8674E-004  1.4497E-004  8.4498E-005 -6.2695E-005
 -3.4751E-005  2.2939E-005  1.1071E-004 -1.1621E-004 -9.1835E-005  8.3925E-005  1.9368E-005 -1.3151E-005
  2.7455E-005 -2.3797E-005  1.7285E-004 -1.6506E-004 -1.0783E-004  9.9006E-005  1.4144E-006  4.8518E-006
  1.6955E-005 -8.9549E-006  1.2719E-004 -1.2991E-004 -2.0716E-004  1.8163E-004 -5.6925E-005  5.3995E-005
  2.6456E-004 -1.5803E-004  3.8065E-004 -3.8175E-004 -3.5541E-004  2.6348E-004 -1.1270E-004  1.1042E-004
 -5.9984E-005  7.6224E-005  3.3741E-004 -3.1755E-004 -3.3545E-004  2.5456E-004  8.6919E-005 -8.8950E-005
  2.3332E-005 -1.4196E-005  1.7177E-004 -2.2711E-004 -3.8865E-004  1.3734E-004 -2.3571E-005  1.5534E-004
 -1.2978E-005  1.3826E-005  1.3062E-004 -1.9413E-004 -2.4375E-004  1.3489E-004 -3.0142E-006  9.4384E-005
 -2.8685E-006  1.3395E-006  1.3698E-004 -1.5906E-004 -1.4995E-004  1.0972E-004 -3.1133E-006  3.3609E-005
 -2.5885E-005  3.3213E-005  1.9424E-004 -2.0879E-004 -1.2103E-004  1.1486E-004  5.6017E-005 -5.3804E-005
 -8.3385E-005  8.4249E-005  2.0596E-004 -2.0536E-004 -1.8411E-004  1.8459E-004  1.5591E-005 -7.2039E-006
 -4.5464E-005  4.1214E-005  1.5468E-004 -1.5808E-004 -2.6580E-004  2.3991E-004  9.8956E-005 -7.9819E-005
 -2.6139E-005  1.9485E-005  1.2889E-004 -1.3080E-004 -3.0782E-004  2.3880E-004 -1.0302E-004  1.2349E-004
 -4.9412E-005  6.0759E-006  5.4908E-004 -4.8397E-004 -1.9062E-004  1.4870E-004 -2.9821E-005  3.5092E-005
  9.1854E-005 -1.3829E-005  2.0176E-004 -3.7712E-004 -6.6169E-004  3.6761E-004  1.3091E-004  1.0305E-004
 -4.0464E-004  1.4799E-004  5.6558E-004 -4.6321E-004 -6.6193E-004  4.6820E-004  4.3320E-005  1.4184E-004
 -1.0556E-004  4.6686E-005  1.5901E-004 -1.4051E-004 -6.8672E-004  4.4994E-004  3.7980E-004 -1.9807E-004
  3.2096E-004 -3.0894E-004  1.5935E-004 -1.5878E-004 -1.1136E-003  1.1025E-003  2.0121E-003 -2.0221E-003
 -4.1655E-004  1.5185E-004  2.5693E-004 -1.7918E-004 -4.9458E-004  2.4845E-004  1.5449E-004 -2.1899E-005
 -5.4706E-004  2.4958E-004  2.1494E-004 -1.0260E-004 -9.2149E-004  4.9376E-004  2.3525E-004  4.5485E-005
 -1.8214E-003  9.3904E-004  3.1960E-003 -2.9963E-003 -1.5759E-003  8.8784E-004  2.4270E-003 -2.1937E-003
  6.1843E-006 -2.5971E-005  4.4787E-005 -8.6248E-005 -5.7619E-004  4.7305E-004  2.2635E-004 -7.3552E-005
 -2.1526E-006 -3.5308E-006  5.3395E-005 -8.2284E-005 -1.0321E-004  1.3105E-004 -8.9958E-005  1.2297E-004
 -2.2334E-007 -2.5089E-005  4.2209E-004 -5.3550E-004 -5.7553E-004  6.0696E-004  1.0751E-004 -1.4564E-004
 -1.3284E-005  9.7998E-006  3.2936E-005 -4.6988E-005 -9.4725E-006  1.3754E-005 -7.7675E-007 -3.0971E-006
 -1.4034E-004  3.9738E-005  1.2653E-004 -1.1747E-004 -3.9495E-004  1.9471E-004  1.1797E-004  1.1756E-005
  6.7789E-004 -4.0071E-004  3.8161E-004 -7.5654E-004 -4.5708E-004  2.6356E-004 -7.3849E-005  2.7910E-004
  5.9902E-005 -1.1263E-004  7.7219E-004 -9.2740E-004 -2.2756E-004  1.4409E-004  2.9806E-004 -2.4440E-004
  9.6694E-008 -2.4010E-005  1.3139E-004 -1.5930E-004 -2.7509E-005  7.7469E-005 -1.0085E-004  1.1980E-004
 -1.0765E-005 -3.3787E-005  3.0821E-004 -4.1349E-004 -2.5511E-004  4.3274E-004 -1.2638E-004  1.7887E-004
 -1.6525E-004  9.9264E-005  5.0644E-004 -7.3876E-004 -2.4005E-004  3.3273E-004 -4.2807E-005  8.4480E-005
 -5.7623E-004  6.9088E-004  6.4725E-004 -7.3857E-004 -4.5225E-004  5.7475E-004  3.0060E-004 -3.1199E-004
  1.6398E-005 -1.0260E-004  2.6161E-004 -2.7565E-004 -1.3474E-004  1.8453E-004 -1.8697E-005  1.6089E-005
 -6.0318E-005 -3.0089E-006  1.4636E-004 -1.5790E-004 -6.0112E-004  2.4022E-004  1.1459E-004  8.4428E-005
 -1.9365E-004  8.3076E-005  1.8502E-004 -2.1559E-004 -4.5845E-004  2.6142E-004  6.1727E-005  6.1258E-005
  4.3013E-004 -1.7403E-004  1.4022E-004 -2.1806E-004 -7.0439E-004  2.9957E-004 -1.6057E-004  2.8139E-004
  3.4754E-005 -1.4529E-004  3.8680E-004 -4.2529E-004 -2.9191E-005  6.6037E-005 -7.5709E-005  9.5166E-005
  5.1130E-007 -7.1298E-006  6.6125E-005 -8.0962E-005 -4.2744E-005  8.0948E-005 -3.2111E-005  4.8596E-005
  5.0335E-005 -1.0357E-004  9.6870E-005 -1.4772E-004 -3.0892E-004  4.4236E-004  5.9072E-005 -3.1352E-005
 -1.3302E-004  1.3050E-004  2.2529E-004 -2.6373E-004 -8.9556E-004  1.1320E-003  5.6594E-004 -5.8704E-004
 -5.2069E-004  5.2345E-004  5.6885E-004 -6.2918E-004 -1.0761E-003  1.3790E-003  6.0373E-004 -6.8513E-004
 -2.9462E-004  1.2697E-004  3.7831E-004 -3.1018E-004 -3.7182E-004  1.7990E-004  1.7114E-004 -5.1716E-005
  2.8303E-004 -1.0355E-004  7.1492E-006 -1.3916E-004 -1.0094E-003  3.8408E-004  1.7689E-004  1.6443E-004
 -8.4749E-005  5.5608E-005  4.3755E-005 -3.7403E-005 -1.9597E-004  1.2154E-004  7.5264E-005 -5.2204E-005
 -8.0098E-005  4.4874E-005  2.6649E-004 -2.6113E-004 -1.9369E-004  2.2342E-004 -7.8709E-005  7.5302E-005
 -6.6778E-005  6.5816E-005  1.4771E-004 -1.7875E-004 -2.9325E-004  3.8620E-004 -3.8547E-005  3.5239E-005
  3.9550E-005 -8.2031E-005  1.3337E-004 -1.7756E-004 -3.2392E-004  4.4179E-004 -4.3030E-005  5.2169E-005
 -3.4171E-005 -4.9384E-005  2.8260E-004 -3.2754E-004 -3.3034E-004  4.9206E-004 -1.4961E-004  1.4341E-004
 -1.9492E-004  1.4705E-004  3.6850E-004 -4.1053E-004 -9.5631E-005  1.7879E-004 -6.9467E-005  5.9884E-005
 -1.0669E-003  5.6421E-004  7.3599E-004 -4.8576E-004 -1.5795E-003  8.9024E-004  7.7146E-004 -3.0013E-004
  1.5404E-005 -1.4547E-005  4.1759E-004 -3.3617E-004 -2.6959E-004  2.5642E-004 -8.9236E-005  8.1054E-005
 -1.7778E-005  9.2215E-006  2.5070E-004 -2.6357E-004 -3.8862E-004  4.2349E-004 -3.5815E-005  3.6928E-005
 -2.9761E-005  2.8115E-005  1.3322E-004 -1.4089E-004 -1.5497E-004  1.8260E-004 -7.5916E-006  1.3903E-006
DATA_Period:  4681.1439
 -2.0901E-004  9.5277E-005  2.2737E-004 -1.7877E-004 -1.3246E-003  6.4183E-004  3.7433E-004  1.7138E-004
 -1.5694E-005 -2.9261E-006  4.1216E-005 -5.3605E-005  9.2181E-006  3.7224E-005 -8.1077E-005  9.7125E-005
 -4.4965E-005  1.4877E-005  1.0441E-004 -1.8122E-004 -1.9936E-004  3.7506E-004 -2.3335E-005  1.4193E-005
 -2.5329E-005  4.9061E-005  3.7989E-004 -5.5531E-004 -2.9888E-004  5.2635E-004 -6.4593E-005  2.2484E-005
  6.0826E-006 -1.4416E-005  2.0308E-004 -2.8175E-004 -1.0962E-004  1.9149E-004  4.3063E-005 -7.7418E-005
  2.0306E-004 -3.0217E-004  2.4858E-004 -2.8101E-004 -4.2190E-004  6.2025E-004  7.4451E-005 -1.3602E-004
  5.5597E-006  8.7509E-007  7.9373E-005 -1.0344E-004 -5.5929E-005  8.6480E-005 -4.3457E-005  5.6271E-005
  1.0537E-004 -6.5152E-005  1.9561E-004 -2.2069E-004 -2.3378E-004  2.5720E-004 -1.4619E-004  1.4596E-004
  3.5139E-005 -2.8681E-005  5.1664E-005 -7.7393E-005 -2.0831E-004  2.3595E-004 -1.3900E-004  1.5181E-004
 -1.6702E-004  2.3563E-004  7.9086E-005 -6.2046E-005 -3.5441E-004  5.1529E-004 -2.3687E-004  2.9905E-004
  3.7910E-005 -1.7643E-005  4.8539E-005 -4.6902E-005 -8.0406E-005  7.7910E-005 -2.4852E-005  1.7615E-005
  1.0641E-004 -5.4650E-005  2.1828E-004 -2.0544E-004 -1.3473E-004  1.2358E-004 -5.0923E-005  4.2677E-005
  2.0410E-005  5.2286E-006  1.1265E-004 -1.1851E-004 -1.7033E-004  1.4907E-004 -4.5923E-005  3.0990E-005
  1.3072E-004 -1.0553E-004  1.9891E-004 -2.1629E-004 -1.1466E-004  1.1625E-004 -4.8268E-005  4.8572E-005
 -1.3108E-005  1.1254E-005  1.9005E-005 -1.9590E-005 -2.6397E-005  2.0192E-005  2.2747E-005 -2.4679E-005
 -1.1487E-005 -7.5250E-006  3.0468E-004 -2.6470E-004 -1.4633E-004  8.5827E-005  1.9628E-005 -1.2324E-005
 -1.0348E-005 -2.9280E-005  3.1832E-004 -3.3059E-004 -2.3294E-004  1.8135E-004 -2.6937E-006  2.5586E-005
 -6.5380E-007 -2.6751E-005  3.2277E-004 -3.3123E-004 -2.2660E-004  1.7443E-004 -1.3630E-005  3.1914E-005
 -1.4460E-004  6.7324E-005  8.6728E-005 -5.1054E-005 -5.8815E-004  2.6991E-004  1.4271E-004  9.2915E-005
  5.2114E-005 -6.0150E-005  1.4773E-004 -1.8229E-004 -1.7045E-004  2.2700E-004 -7.0280E-005  8.9761E-005
 -1.1334E-005  1.2887E-005  1.0610E-004 -1.2775E-004 -1.1567E-004  1.8193E-004 -1.6229E-005  3.4950E-006
 -5.0968E-005  6.7327E-005  1.1748E-004 -1.4618E-004 -3.9390E-005  6.0653E-005  2.8994E-005 -3.6880E-005
 -1.7621E-004  1.1871E-004  7.5738E-005 -2.0037E-005 -4.3997E-004  2.8182E-004  1.7684E-004 -3.6302E-005
 -1.6728E-004  1.0383E-004  1.3433E-004 -1.1991E-004 -6.8388E-004  4.3587E-004  1.6452E-004  4.6262E-005
  4.3948E-006 -8.0325E-006  3.4228E-005 -4.2191E-005 -9.2317E-005  9.5686E-005  4.2331E-005 -2.2759E-005
 -3.3903E-005  5.6293E-005  1.5477E-004 -1.7496E-004 -1.3642E-004  1.5381E-004  4.3615E-005 -3.7926E-005
  2.0212E-005 -1.6116E-005  1.4884E-004 -1.8164E-004 -1.0706E-004  1.3834E-004  1.5024E-006 -7.2069E-006
  1.6171E-004 -2.1013E-004  3.9593E-004 -4.6946E-004 -2.8849E-004  3.6647E-004 -3.6222E-004  4.0108E-004
 -5.4135E-006 -3.7704E-006  1.4110E-004 -1.6537E-004 -9.6602E-005  1.3111E-004 -4.2369E-005  3.6739E-005
  4.6124E-005 -6.3279E-005  1.2478E-004 -1.4865E-004 -1.1612E-004  1.6425E-004 -1.4928E-004  1.6546E-004
  3.3506E-006 -5.8217E-006  3.7053E-005 -7.2690E-005 -2.5090E-004  1.5241E-004  7.2001E-005  3.6688E-005
  2.3875E-004 -1.1473E-004  4.4211E-005 -1.1670E-004 -2.1253E-003  1.0839E-003  3.9768E-005  6.1121E-004
 -5.0462E-007  3.6609E-005  1.1984E-004 -1.3260E-004 -1.7300E-004  1.7708E-004  3.8924E-005 -3.4574E-005
  6.0916E-005 -2.7401E-005  2.1178E-004 -2.7766E-004 -2.2805E-004  2.3629E-004 -7.8278E-005  1.0093E-004
  4.7806E-005 -3.0837E-005  2.3532E-004 -2.7170E-004 -2.7908E-005  3.1387E-005 -1.7994E-005  1.8551E-005
  7.5649E-006 -1.0656E-005  2.9649E-005 -3.9822E-005 -1.4269E-004  1.4868E-004 -3.5380E-005  3.4459E-005
  2.3835E-006 -3.7479E-006  1.0818E-005 -1.5760E-005 -4.3351E-005  5.0446E-005 -1.1641E-005  8.9734E-006
  3.0884E-005 -1.2186E-005  3.5708E-005 -7.1607E-005 -3.5879E-004  2.0104E-004  1.0119E-004  5.8430E-005
 -5.4323E-004  3.9932E-004  1.1843E-003 -1.3368E-003 -5.3874E-004  3.4085E-004  3.7654E-004 -2.2854E-004
  2.8976E-004 -1.1440E-004  1.4345E-004 -2.6289E-004 -1.7280E-003  8.1148E-004  2.9843E-004  3.2805E-004
