# ModEM impedance responses for Synthetic 3D MT data written in Matlab                                                              
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(-i\omega t)
>  [V/m]/[T]
>     0.00
>    0.000   0.000
>     12   225
1.000000E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX   7.997870E+01  -1.049972E+01   2.000000E+15
1.000000E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   5.058165E+03  -5.074166E+03   2.000000E+15
1.000000E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -5.072730E+03   5.126920E+03   2.000000E+15
1.000000E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY  -1.191015E+02   2.170497E+01   2.000000E+15
1.873817E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX   6.963839E+01  -4.948359E+01   2.000000E+15
1.873817E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   3.677936E+03  -3.741029E+03   2.000000E+15
1.873817E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -3.675596E+03   3.769085E+03   2.000000E+15
1.873817E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY  -9.775301E+01   6.285613E+01   2.000000E+15
3.511192E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX   3.306039E+01  -7.864630E+01   2.000000E+15
3.511192E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   2.637783E+03  -2.751980E+03   2.000000E+15
3.511192E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -2.632906E+03   2.760156E+03   2.000000E+15
3.511192E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY  -5.590402E+01   9.214371E+01   2.000000E+15
6.579332E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -1.453962E+01  -9.323442E+01   2.000000E+15
6.579332E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   1.872756E+03  -1.990357E+03   2.000000E+15
6.579332E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -1.870599E+03   1.987004E+03   2.000000E+15
6.579332E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY  -2.788362E+00   1.076487E+02   2.000000E+15
1.232847E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -6.464822E+01  -9.066373E+01   2.000000E+15
1.232847E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   1.345750E+03  -1.405798E+03   2.000000E+15
1.232847E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -1.349711E+03   1.390875E+03   2.000000E+15
1.232847E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY   5.745503E+01   1.041474E+02   2.000000E+15
2.310130E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -1.101703E+02  -7.235268E+01   2.000000E+15
2.310130E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   9.994383E+02  -9.862122E+02   2.000000E+15
2.310130E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -1.016474E+03   9.628208E+02   2.000000E+15
2.310130E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY   1.082803E+02   7.606345E+01   2.000000E+15
4.328761E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -1.392469E+02  -3.909325E+01   2.000000E+15
4.328761E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   7.616496E+02  -7.041696E+02   2.000000E+15
4.328761E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -7.956028E+02   6.847350E+02   2.000000E+15
