# ModEM impedance responses for Synthetic 3D MT data written in Matlab                                                              
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(-i\omega t)
>  [V/m]/[T]
>     0.00
>    0.000   0.000
>     12   225
1.000000E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX   5.077917E+01  -2.159178E+01   2.000000E+15
1.000000E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   5.231928E+03  -4.953320E+03   2.000000E+15
1.000000E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -4.946485E+03   5.053246E+03   2.000000E+15
1.000000E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY  -1.197301E+02   1.652758E+01   2.000000E+15
1.873817E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX   3.482155E+01  -4.786735E+01   2.000000E+15
1.873817E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   3.810477E+03  -3.763061E+03   2.000000E+15
1.873817E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -3.600600E+03   3.689826E+03   2.000000E+15
1.873817E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY  -1.007637E+02   6.406790E+01   2.000000E+15
3.511192E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX   9.718650E+00  -6.179939E+01   2.000000E+15
3.511192E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   2.680744E+03  -2.829470E+03   2.000000E+15
3.511192E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -2.591825E+03   2.707000E+03   2.000000E+15
3.511192E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY  -5.423236E+01   9.447351E+01   2.000000E+15
6.579332E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -2.299494E+01  -7.030918E+01   2.000000E+15
6.579332E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   1.847850E+03  -2.043316E+03   2.000000E+15
6.579332E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -1.838607E+03   1.943056E+03   2.000000E+15
6.579332E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY  -1.417745E+00   1.075674E+02   2.000000E+15
1.232847E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -6.066011E+01  -7.389531E+01   2.000000E+15
