# Cascadia data from XML files, original errors
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 45.276 -119.634
> 10 109
1.872457E+04 CAM01   41.876 -124.190  -408486.269  -345740.084        0.000 ZYY    2.374300E-01    3.541500E-02    2.600731E-02
1.163636E+01 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXX   -2.743900E-02    5.434100E-01    4.909481E-02
1.163636E+01 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXY    2.806900E+00    2.990300E+00    6.019468E-02
1.163636E+01 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYX   -1.881100E+00   -2.504700E+00    3.309834E-02
1.163636E+01 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYY   -9.345600E-01   -2.919100E-01    4.058202E-02
2.560000E+01 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXX    8.960900E-02    4.035000E-01    4.341428E-03
2.560000E+01 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXY    1.820300E+00    2.163700E+00    7.312660E-03
2.560000E+01 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYX   -1.067700E+00   -1.703300E+00    3.034156E-03
2.560000E+01 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYY   -8.779100E-01   -3.421000E-01    5.110773E-03
5.389474E+01 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXX    8.881300E-02    1.619500E-01    2.118608E-03
5.389474E+01 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXY    1.249700E+00    1.362800E+00    3.030528E-03
5.389474E+01 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYX   -6.274200E-01   -9.691600E-01    1.796357E-03
5.389474E+01 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYY   -6.705100E-01   -3.775500E-01    2.569552E-03
1.024000E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXX    7.989700E-02    1.071700E-01    1.966799E-03
1.024000E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXY    9.531800E-01    9.347000E-01    2.613809E-03
1.024000E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYX   -4.995200E-01   -5.498000E-01    1.691094E-03
1.024000E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYY   -5.131000E-01   -3.259700E-01    2.247376E-03
2.155789E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXX    5.953200E-02    6.702400E-02    1.576166E-03
2.155789E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXY    7.045200E-01    6.703300E-01    2.460874E-03
2.155789E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYX   -4.445800E-01   -2.935700E-01    1.088761E-03
2.155789E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYY   -3.729300E-01   -2.806200E-01    1.699882E-03
4.096000E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXX    4.199300E-02    5.008700E-02    1.651212E-03
4.096000E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXY    5.094200E-01    5.203400E-01    2.632584E-03
4.096000E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYX   -4.134800E-01   -1.885600E-01    1.339627E-03
4.096000E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYY   -2.647700E-01   -2.503900E-01    2.135837E-03
8.623158E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXX    2.900800E-02    3.059600E-02    1.875500E-03
8.623158E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXY    3.090300E-01    3.723300E-01    3.171120E-03
8.623158E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYX   -3.799700E-01   -1.322700E-01    1.299231E-03
8.623158E+02 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYY   -1.467700E-01   -2.040300E-01    2.196770E-03
1.638400E+03 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXX    2.765900E-02    2.296800E-02    2.225354E-03
1.638400E+03 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXY    1.992400E-01    2.642900E-01    3.848506E-03
1.638400E+03 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYX   -3.474600E-01   -1.118100E-01    1.982725E-03
1.638400E+03 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYY   -7.073900E-02   -1.675000E-01    3.428994E-03
4.681143E+03 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXX    1.869000E-02    8.215200E-03    2.170530E-03
4.681143E+03 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXY    9.611900E-02    1.305100E-01    3.434239E-03
4.681143E+03 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYX   -2.738800E-01   -1.071100E-01    3.600556E-03
4.681143E+03 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYY    2.626000E-02   -1.038400E-01    5.696929E-03
1.872457E+04 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXX    2.373800E-03   -1.240200E-02    9.351470E-03
1.872457E+04 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZXY    7.137000E-02    5.730100E-02    6.851350E-03
1.872457E+04 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYX   -1.856200E-01   -8.672900E-02    2.373436E-02
1.872457E+04 ORL02   42.194 -123.669  -373086.671  -301045.620        0.000 ZYY   -1.152400E-02   -6.522800E-02    1.738908E-02
1.163636E+01 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXX   -2.537700E-01    5.897100E-01    1.924630E-02
1.163636E+01 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXY    4.627200E+00    3.766400E+00    1.753482E-02
1.163636E+01 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYX   -2.590800E+00   -2.693600E+00    2.009602E-02
1.163636E+01 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYY   -2.110400E+00   -1.215300E+00    1.830901E-02
2.560000E+01 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXX   -3.471800E-01    4.086500E-01    6.795366E-03
2.560000E+01 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXY    2.607300E+00    3.426600E+00    1.264081E-02
2.560000E+01 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYX   -1.490700E+00   -2.261400E+00    6.794630E-03
2.560000E+01 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYY   -1.204900E+00   -1.381000E+00    1.263962E-02
5.389474E+01 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXX   -2.468500E-01   -5.798300E-02    2.981644E-03
5.389474E+01 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXY    1.205700E+00    2.158800E+00    5.268491E-03
5.389474E+01 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYX   -7.047200E-01   -1.350200E+00    2.968956E-03
5.389474E+01 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYY   -4.969500E-01   -9.120800E-01    5.246046E-03
1.024000E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXX   -9.715300E-02   -8.522100E-02    2.150605E-03
1.024000E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXY    7.062800E-01    1.307400E+00    3.181352E-03
1.024000E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYX   -4.345200E-01   -7.898000E-01    2.037621E-03
1.024000E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYY   -2.670400E-01   -5.583200E-01    3.014266E-03
2.155789E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXX   -3.513900E-02   -5.386200E-02    1.183089E-03
2.155789E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXY    4.862400E-01    7.401100E-01    1.899395E-03
2.155789E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYX   -3.288600E-01   -4.045900E-01    1.027959E-03
2.155789E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYY   -1.628600E-01   -3.162400E-01    1.650333E-03
4.096000E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXX   -1.988500E-02   -2.593800E-02    1.071634E-03
4.096000E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXY    3.677600E-01    4.927300E-01    1.659458E-03
4.096000E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYX   -2.956400E-01   -2.460700E-01    9.989144E-04
4.096000E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYY   -1.140700E-01   -2.074600E-01    1.546835E-03
8.623158E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXX   -1.759300E-02   -1.368000E-02    9.425497E-04
8.623158E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXY    2.488600E-01    3.303300E-01    1.602280E-03
