# ModEM impedance responses for Synthetic 3D MT data written in Matlab                                                              
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(-i\omega t)
>  [V/m]/[T]
>     0.00
>    0.000   0.000
>     12   225
1.000000E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX   8.388852E+01  -3.820399E+00   2.000000E+15
1.000000E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   5.059621E+03  -5.026827E+03   2.000000E+15
1.000000E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -5.068851E+03   5.065016E+03   2.000000E+15
1.000000E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY  -1.112253E+02   1.205516E+01   2.000000E+15
1.873817E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX   7.561796E+01  -4.235441E+01   2.000000E+15
1.873817E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   3.663123E+03  -3.720729E+03   2.000000E+15
1.873817E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -3.657501E+03   3.743237E+03   2.000000E+15
1.873817E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY  -9.656417E+01   5.479707E+01   2.000000E+15
3.511192E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX   4.501913E+01  -7.675066E+01   2.000000E+15
3.511192E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   2.620142E+03  -2.728738E+03   2.000000E+15
3.511192E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -2.610154E+03   2.736067E+03   2.000000E+15
3.511192E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY  -5.835902E+01   8.927566E+01   2.000000E+15
6.579332E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -4.576725E+00  -9.440257E+01   2.000000E+15
6.579332E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   1.869122E+03  -1.966853E+03   2.000000E+15
6.579332E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -1.860089E+03   1.961169E+03   2.000000E+15
6.579332E+01          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY  -3.529441E+00   1.087763E+02   2.000000E+15
1.232847E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -5.658705E+01  -9.443881E+01   2.000000E+15
1.232847E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   1.352915E+03  -1.392858E+03   2.000000E+15
1.232847E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -1.349809E+03   1.375151E+03   2.000000E+15
1.232847E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY   5.934100E+01   1.059929E+02   2.000000E+15
2.310130E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -1.050304E+02  -7.548987E+01   2.000000E+15
2.310130E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   1.007003E+03  -9.839296E+02   2.000000E+15
2.310130E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -1.019035E+03   9.568829E+02   2.000000E+15
2.310130E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY   1.115289E+02   7.654541E+01   2.000000E+15
4.328761E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -1.348022E+02  -4.068496E+01   2.000000E+15
4.328761E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   7.653194E+02  -7.065815E+02   2.000000E+15
