# Synthetic 2D MT data written in Matlab
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> TE_Impedance
> exp(-i\omega t)
> [V/m]/[T]
> 0.00
> 0.000 0.000
> 12 40
3.000000E-01 001    0.000    0.000        0.000   302500.000   0.000 TE    2.614078E+04   -3.365393E+04    1.324530E+03
6.271667E-01 001    0.000    0.000        0.000   302500.000   0.000 TE    1.410370E+04   -2.285891E+04    8.587044E+02
1.311127E+00 001    0.000    0.000        0.000   302500.000   0.000 TE    7.354710E+03   -1.403350E+04    5.394440E+02
2.740983E+00 001    0.000    0.000        0.000   302500.000   0.000 TE    4.115229E+03   -8.124097E+03    3.376905E+02
5.730177E+00 001    0.000    0.000        0.000   302500.000   0.000 TE    2.577245E+03   -4.669378E+03    2.131183E+02
1.197925E+01 001    0.000    0.000        0.000   302500.000   0.000 TE    1.750455E+03   -2.743348E+03    1.354958E+02
2.504330E+01 001    0.000    0.000        0.000   302500.000   0.000 TE    1.244215E+03   -1.645991E+03    8.711405E+01
5.235440E+01 001    0.000    0.000        0.000   302500.000   0.000 TE    8.796249E+02   -9.948053E+02    5.606505E+01
1.094498E+02 001    0.000    0.000        0.000   302500.000   0.000 TE    6.702834E+02   -5.830762E+02    3.650683E+01
2.288108E+02 001    0.000    0.000        0.000   302500.000   0.000 TE    5.828742E+02   -3.718851E+02    2.618651E+01
4.783418E+02 001    0.000    0.000        0.000   302500.000   0.000 TE    4.965020E+02   -2.704205E+02    2.047944E+01
1.000000E+03 001    0.000    0.000        0.000   302500.000   0.000 TE    4.057723E+02   -2.267077E+02    1.616672E+01
3.000000E-01 002    0.000    0.000        0.000   305000.000   0.000 TE    2.622038E+04   -3.375374E+04    1.326513E+03
6.271667E-01 002    0.000    0.000        0.000   305000.000   0.000 TE    1.410123E+04   -2.295259E+04    8.597949E+02
1.311127E+00 002    0.000    0.000        0.000   305000.000   0.000 TE    7.311619E+03   -1.409799E+04    5.397667E+02
2.740983E+00 002    0.000    0.000        0.000   305000.000   0.000 TE    4.045756E+03   -8.170021E+03    3.374604E+02
5.730177E+00 002    0.000    0.000        0.000   305000.000   0.000 TE    2.484926E+03   -4.685579E+03    2.121559E+02
1.197925E+01 002    0.000    0.000        0.000   305000.000   0.000 TE    1.664996E+03   -2.722215E+03    1.340227E+02
2.504330E+01 002    0.000    0.000        0.000   305000.000   0.000 TE    1.186966E+03   -1.609306E+03    8.574850E+01
5.235440E+01 002    0.000    0.000        0.000   305000.000   0.000 TE    8.479802E+02   -9.616158E+02    5.509338E+01
1.094498E+02 002    0.000    0.000        0.000   305000.000   0.000 TE    6.539591E+02   -5.605400E+02    3.592866E+01
2.288108E+02 002    0.000    0.000        0.000   305000.000   0.000 TE    5.729409E+02   -3.579126E+02    2.585799E+01
4.783418E+02 002    0.000    0.000        0.000   305000.000   0.000 TE    4.900698E+02   -2.613746E+02    2.028140E+01
1.000000E+03 002    0.000    0.000        0.000   305000.000   0.000 TE    4.019331E+02   -2.205618E+02    1.604638E+01
3.000000E-01 003    0.000    0.000        0.000   307500.000   0.000 TE    2.629344E+04   -3.413223E+04    1.331579E+03
6.271667E-01 003    0.000    0.000        0.000   307500.000   0.000 TE    1.406738E+04   -2.312934E+04    8.615260E+02
1.311127E+00 003    0.000    0.000        0.000   307500.000   0.000 TE    7.273693E+03   -1.417096E+04    5.402604E+02
2.740983E+00 003    0.000    0.000        0.000   307500.000   0.000 TE    4.013679E+03   -8.209007E+03    3.376086E+02
5.730177E+00 003    0.000    0.000        0.000   307500.000   0.000 TE    2.441076E+03   -4.709883E+03    2.119577E+02
1.197925E+01 003    0.000    0.000        0.000   307500.000   0.000 TE    1.616342E+03   -2.721876E+03    1.333721E+02
2.504330E+01 003    0.000    0.000        0.000   307500.000   0.000 TE    1.150658E+03   -1.593529E+03    8.499935E+01
5.235440E+01 003    0.000    0.000        0.000   307500.000   0.000 TE    8.268656E+02   -9.432817E+02    5.450040E+01
1.094498E+02 003    0.000    0.000        0.000   307500.000   0.000 TE    6.432467E+02   -5.470604E+02    3.556505E+01
2.288108E+02 003    0.000    0.000        0.000   307500.000   0.000 TE    5.666251E+02   -3.493854E+02    2.565178E+01
4.783418E+02 003    0.000    0.000        0.000   307500.000   0.000 TE    4.860345E+02   -2.558279E+02    2.015767E+01
1.000000E+03 003    0.000    0.000        0.000   307500.000   0.000 TE    3.995227E+02   -2.167798E+02    1.597121E+01
3.000000E-01 004    0.000    0.000        0.000   310000.000   0.000 TE    2.537407E+04   -3.733673E+04    1.357802E+03
6.271667E-01 004    0.000    0.000        0.000   310000.000   0.000 TE    1.344113E+04   -2.423222E+04    8.677034E+02
1.311127E+00 004    0.000    0.000        0.000   310000.000   0.000 TE    7.006781E+03   -1.451139E+04    5.414891E+02
2.740983E+00 004    0.000    0.000        0.000   310000.000   0.000 TE    3.919035E+03   -8.319697E+03    3.379832E+02
5.730177E+00 004    0.000    0.000        0.000   310000.000   0.000 TE    2.402403E+03   -4.753306E+03    2.121276E+02
1.197925E+01 004    0.000    0.000        0.000   310000.000   0.000 TE    1.591929E+03   -2.738276E+03    1.333216E+02
2.504330E+01 004    0.000    0.000        0.000   310000.000   0.000 TE    1.132319E+03   -1.595655E+03    8.479178E+01
5.235440E+01 004    0.000    0.000        0.000   310000.000   0.000 TE    8.154888E+02   -9.383076E+02    5.426226E+01
1.094498E+02 004    0.000    0.000        0.000   310000.000   0.000 TE    6.378148E+02   -5.418882E+02    3.540595E+01
2.288108E+02 004    0.000    0.000        0.000   310000.000   0.000 TE    5.637339E+02   -3.458801E+02    2.556224E+01
4.783418E+02 004    0.000    0.000        0.000   310000.000   0.000 TE    4.842925E+02   -2.535203E+02    2.010505E+01
1.000000E+03 004    0.000    0.000        0.000   310000.000   0.000 TE    3.985012E+02   -2.152055E+02    1.593955E+01
3.000000E-01 005    0.000    0.000        0.000   312500.000   0.000 TE    2.399208E+04   -4.066253E+04    1.380102E+03
6.271667E-01 005    0.000    0.000        0.000   312500.000   0.000 TE    1.270724E+04   -2.531838E+04    8.724582E+02
1.311127E+00 005    0.000    0.000        0.000   312500.000   0.000 TE    6.726398E+03   -1.483627E+04    5.423523E+02
2.740983E+00 005    0.000    0.000        0.000   312500.000   0.000 TE    3.830517E+03   -8.416809E+03    3.382412E+02
5.730177E+00 005    0.000    0.000        0.000   312500.000   0.000 TE    2.386581E+03   -4.782107E+03    2.123699E+02
1.197925E+01 005    0.000    0.000        0.000   312500.000   0.000 TE    1.598651E+03   -2.756251E+03    1.337107E+02
2.504330E+01 005    0.000    0.000        0.000   312500.000   0.000 TE    1.135355E+03   -1.609913E+03    8.507634E+01
5.235440E+01 005    0.000    0.000        0.000   312500.000   0.000 TE    8.152818E+02   -9.449006E+02    5.437226E+01
1.094498E+02 005    0.000    0.000        0.000   312500.000   0.000 TE    6.380435E+02   -5.444880E+02    3.545086E+01
2.288108E+02 005    0.000    0.000        0.000   312500.000   0.000 TE    5.642999E+02   -3.471727E+02    2.558804E+01
4.783418E+02 005    0.000    0.000        0.000   312500.000   0.000 TE    4.848108E+02   -2.543229E+02    2.012209E+01
1.000000E+03 005    0.000    0.000        0.000   312500.000   0.000 TE    3.988435E+02   -2.157581E+02    1.595044E+01
3.000000E-01 006    0.000    0.000        0.000   315000.000   0.000 TE    2.396657E+04   -4.107762E+04    1.384362E+03
6.271667E-01 006    0.000    0.000        0.000   315000.000   0.000 TE    1.265267E+04   -2.546054E+04    8.735308E+02
1.311127E+00 006    0.000    0.000        0.000   315000.000   0.000 TE    6.710247E+03   -1.487129E+04    5.426121E+02
2.740983E+00 006    0.000    0.000        0.000   315000.000   0.000 TE    3.842548E+03   -8.414161E+03    3.383569E+02
5.730177E+00 006    0.000    0.000        0.000   315000.000   0.000 TE    2.425632E+03   -4.774934E+03    2.127723E+02
1.197925E+01 006    0.000    0.000        0.000   315000.000   0.000 TE    1.641631E+03   -2.770592E+03    1.345169E+02
2.504330E+01 006    0.000    0.000        0.000   315000.000   0.000 TE    1.159096E+03   -1.632703E+03    8.577831E+01
5.235440E+01 006    0.000    0.000        0.000   315000.000   0.000 TE    8.253776E+02   -9.607535E+02    5.477762E+01
1.094498E+02 006    0.000    0.000        0.000   315000.000   0.000 TE    6.432955E+02   -5.535368E+02    3.566906E+01
2.288108E+02 006    0.000    0.000        0.000   315000.000   0.000 TE    5.678362E+02   -3.524862E+02    2.571128E+01
4.783418E+02 006    0.000    0.000        0.000   315000.000   0.000 TE    4.872396E+02   -2.577385E+02    2.019768E+01
1.000000E+03 006    0.000    0.000        0.000   315000.000   0.000 TE    4.003294E+02   -2.180971E+02    1.599697E+01
3.000000E-01 007    0.000    0.000        0.000   317500.000   0.000 TE    2.397488E+04   -4.112629E+04    1.384976E+03
6.271667E-01 007    0.000    0.000        0.000   317500.000   0.000 TE    1.266744E+04   -2.545050E+04    8.735742E+02
1.311127E+00 007    0.000    0.000        0.000   317500.000   0.000 TE    6.751884E+03   -1.484245E+04    5.427344E+02
2.740983E+00 007    0.000    0.000        0.000   317500.000   0.000 TE    3.913864E+03   -8.384654E+03    3.388445E+02
5.730177E+00 007    0.000    0.000        0.000   317500.000   0.000 TE    2.518584E+03   -4.773675E+03    2.139727E+02
1.197925E+01 007    0.000    0.000        0.000   317500.000   0.000 TE    1.719043E+03   -2.804370E+03    1.360870E+02
