# ModEM impedance responses for Synthetic 3D MT data written in Matlab                                                              
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(-i\omega t)
>  [V/m]/[T]
>     0.00
>    0.000   0.000
>     12   225
4.328761E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -1.251611E+02  -5.028311E+01   2.000000E+15
4.328761E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   7.918542E+02  -6.992578E+02   2.000000E+15
4.328761E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -8.207383E+02   6.754981E+02   2.000000E+15
4.328761E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY   1.307758E+02   5.048111E+01   2.000000E+15
8.111308E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -1.362895E+02  -1.785442E+01   2.000000E+15
8.111308E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   6.066692E+02  -5.381572E+02   2.000000E+15
8.111308E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -6.509649E+02   5.242070E+02   2.000000E+15
8.111308E+02          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY   1.424435E+02   1.439509E+01   2.000000E+15
1.519911E+03          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -1.320732E+02   7.757465E+00   2.000000E+15
1.519911E+03          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   4.392643E+02  -4.066698E+02   2.000000E+15
1.519911E+03          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -4.877554E+02   4.068326E+02   2.000000E+15
1.519911E+03          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY   1.339901E+02  -1.880503E+01   2.000000E+15
2.848036E+03          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -1.188565E+02   2.483191E+01   2.000000E+15
2.848036E+03          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   3.310732E+02  -2.904297E+02   2.000000E+15
2.848036E+03          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -3.683409E+02   3.047563E+02   2.000000E+15
2.848036E+03          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY   1.126292E+02  -3.621769E+01   2.000000E+15
5.336699E+03          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -1.018118E+02   3.399036E+01   2.000000E+15
5.336699E+03          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   2.649776E+02  -2.260168E+02   2.000000E+15
5.336699E+03          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -2.838597E+02   2.325582E+02   2.000000E+15
5.336699E+03          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY   9.176629E+01  -4.500460E+01   2.000000E+15
1.000000E+04          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXX  -8.433171E+01   3.868987E+01   2.000000E+15
1.000000E+04          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZXY   1.934293E+02  -1.981722E+02   2.000000E+15
1.000000E+04          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYX  -2.162640E+02   1.840789E+02   2.000000E+15
1.000000E+04          006-006         0.000    0.000 -285888.676 -579163.476       0.000     ZYY   6.727145E+01  -5.081903E+01   2.000000E+15
1.000000E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXX   1.358614E+01  -2.662366E+01   2.000000E+15
1.000000E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXY   3.869425E+03  -5.179143E+03   2.000000E+15
1.000000E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYX  -5.140373E+03   5.786737E+03   2.000000E+15
1.000000E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYY  -6.168397E+01   3.575604E+01   2.000000E+15
1.873817E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXX  -3.166408E+00  -2.811285E+01   2.000000E+15
1.873817E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXY   2.473043E+03  -3.540364E+03   2.000000E+15
1.873817E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYX  -3.328443E+03   4.247590E+03   2.000000E+15
1.873817E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYY  -3.830361E+01   4.280452E+01   2.000000E+15
3.511192E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXX  -1.520609E+01  -2.151463E+01   2.000000E+15
3.511192E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXY   1.662540E+03  -2.290329E+03   2.000000E+15
3.511192E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYX  -2.159232E+03   2.962047E+03   2.000000E+15
3.511192E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYY  -1.282942E+01   3.983544E+01   2.000000E+15
6.579332E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXX  -1.775238E+01  -2.117454E+01   2.000000E+15
6.579332E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXY   1.229871E+03  -1.464075E+03   2.000000E+15
6.579332E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYX  -1.425013E+03   2.036186E+03   2.000000E+15
6.579332E+01          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYY   4.249887E+00   2.648839E+01   2.000000E+15
1.232847E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXX  -2.734484E+01  -2.962698E+01   2.000000E+15
1.232847E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXY   9.697747E+02  -9.588172E+02   2.000000E+15
1.232847E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYX  -9.292789E+02   1.374178E+03   2.000000E+15
1.232847E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYY   8.331057E+00   1.435247E+01   2.000000E+15
2.310130E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXX  -4.606326E+01  -3.055700E+01   2.000000E+15
2.310130E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXY   7.935655E+02  -6.541823E+02   2.000000E+15
2.310130E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYX  -6.292828E+02   8.851854E+02   2.000000E+15
2.310130E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYY   7.659020E+00   1.178996E+01   2.000000E+15
4.328761E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXX  -5.997990E+01  -2.319113E+01   2.000000E+15
4.328761E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXY   6.619043E+02  -4.783475E+02   2.000000E+15
4.328761E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYX  -4.754717E+02   5.693433E+02   2.000000E+15
4.328761E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYY   1.194122E+01   1.556293E+01   2.000000E+15
8.111308E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXX  -6.929005E+01  -1.546935E+01   2.000000E+15
8.111308E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXY   5.396013E+02  -3.853052E+02   2.000000E+15
8.111308E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYX  -3.711409E+02   3.948435E+02   2.000000E+15
8.111308E+02          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYY   2.320619E+01   1.575069E+01   2.000000E+15
1.519911E+03          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXX  -7.550532E+01  -4.701829E+00   2.000000E+15
1.519911E+03          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXY   4.116940E+02  -3.146892E+02   2.000000E+15
1.519911E+03          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYX  -2.777640E+02   2.812136E+02   2.000000E+15
1.519911E+03          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYY   3.186127E+01   6.447891E+00   2.000000E+15
2.848036E+03          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXX  -7.423188E+01   7.912560E+00   2.000000E+15
2.848036E+03          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXY   3.140353E+02  -2.426220E+02   2.000000E+15
2.848036E+03          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYX  -2.110829E+02   1.988130E+02   2.000000E+15
2.848036E+03          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYY   3.074954E+01  -3.915207E+00   2.000000E+15
5.336699E+03          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXX  -6.634483E+01   1.698803E+01   2.000000E+15
5.336699E+03          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXY   2.485827E+02  -1.991780E+02   2.000000E+15
5.336699E+03          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYX  -1.641081E+02   1.456856E+02   2.000000E+15
5.336699E+03          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYY   2.525803E+01  -9.911253E+00   2.000000E+15
1.000000E+04          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXX  -5.619083E+01   2.254809E+01   2.000000E+15
1.000000E+04          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZXY   1.787405E+02  -1.802025E+02   2.000000E+15
1.000000E+04          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYX  -1.260503E+02   1.122533E+02   2.000000E+15
1.000000E+04          006-010         0.000    0.000 -285888.676 -499103.476       0.000     ZYY   1.808765E+01  -1.282492E+01   2.000000E+15
1.000000E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXX   1.437063E+01   4.590709E+00   2.000000E+15
1.000000E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXY   3.728870E+03  -5.011305E+03   2.000000E+15
1.000000E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYX  -5.170878E+03   5.851166E+03   2.000000E+15
1.000000E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYY  -4.017171E+01  -5.205218E+00   2.000000E+15
1.873817E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXX   1.502438E+01  -7.324246E+00   2.000000E+15
1.873817E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXY   2.519409E+03  -3.348382E+03   2.000000E+15
1.873817E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYX  -3.407587E+03   4.232430E+03   2.000000E+15
1.873817E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYY  -4.163530E+01   8.451851E+00   2.000000E+15
3.511192E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXX   4.154208E+00  -1.647172E+01   2.000000E+15
3.511192E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXY   1.812478E+03  -2.231653E+03   2.000000E+15
3.511192E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYX  -2.279768E+03   2.991650E+03   2.000000E+15
3.511192E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYY  -2.985002E+01   2.122256E+01   2.000000E+15
6.579332E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXX  -7.669709E+00  -1.489952E+01   2.000000E+15
6.579332E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXY   1.336711E+03  -1.525890E+03   2.000000E+15
6.579332E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYX  -1.501206E+03   2.114334E+03   2.000000E+15
6.579332E+01          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYY  -1.199329E+01   2.039856E+01   2.000000E+15
1.232847E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXX  -1.386346E+01  -7.801195E+00   2.000000E+15
1.232847E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXY   9.869690E+02  -1.043528E+03   2.000000E+15
1.232847E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYX  -9.498766E+02   1.448946E+03   2.000000E+15
1.232847E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYY  -3.786451E+00   8.593749E+00   2.000000E+15
2.310130E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXX  -1.248520E+01  -2.663091E+00   2.000000E+15
2.310130E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXY   7.607878E+02  -7.011039E+02   2.000000E+15
2.310130E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYX  -6.151017E+02   9.327171E+02   2.000000E+15
2.310130E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYY  -8.658979E+00   2.385898E+00   2.000000E+15
4.328761E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXX  -1.004508E+01  -5.910076E+00   2.000000E+15
4.328761E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXY   6.234294E+02  -4.871138E+02   2.000000E+15
4.328761E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYX  -4.506614E+02   5.879022E+02   2.000000E+15
4.328761E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYY  -1.092015E+01   8.525045E+00   2.000000E+15
8.111308E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXX  -1.597934E+01  -1.041607E+01   2.000000E+15
8.111308E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXY   5.148579E+02  -3.742743E+02   2.000000E+15
8.111308E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYX  -3.513824E+02   3.959461E+02   2.000000E+15
8.111308E+02          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYY  -2.503906E+00   1.450112E+01   2.000000E+15
1.519911E+03          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXX  -2.395004E+01  -7.990832E+00   2.000000E+15
1.519911E+03          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXY   4.027040E+02  -3.029692E+02   2.000000E+15
1.519911E+03          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYX  -2.655536E+02   2.766443E+02   2.000000E+15
1.519911E+03          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYY   8.227792E+00   1.060216E+01   2.000000E+15
2.848036E+03          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXX  -2.679023E+01  -2.010528E+00   2.000000E+15
2.848036E+03          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXY   3.100858E+02  -2.385980E+02   2.000000E+15
2.848036E+03          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYX  -2.036243E+02   1.941227E+02   2.000000E+15
2.848036E+03          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYY   1.083020E+01   2.195107E+00   2.000000E+15
5.336699E+03          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXX  -2.581048E+01   2.991946E+00   2.000000E+15
5.336699E+03          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXY   2.428828E+02  -1.990663E+02   2.000000E+15
5.336699E+03          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYX  -1.590432E+02   1.419612E+02   2.000000E+15
5.336699E+03          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYY   8.143611E+00  -2.579598E+00   2.000000E+15
1.000000E+04          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXX  -2.320720E+01   6.748993E+00   2.000000E+15
1.000000E+04          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZXY   1.708201E+02  -1.798726E+02   2.000000E+15
1.000000E+04          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYX  -1.223661E+02   1.094666E+02   2.000000E+15
1.000000E+04          006-014         0.000    0.000 -285888.676 -419008.076       0.000     ZYY   4.814776E+00  -3.880316E+00   2.000000E+15
1.000000E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXX  -6.626924E+01   2.631706E+01   2.000000E+15
1.000000E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXY   3.739359E+03  -5.060606E+03   2.000000E+15
1.000000E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYX  -5.186022E+03   5.927825E+03   2.000000E+15
1.000000E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYY   8.974208E+01  -1.069206E+01   2.000000E+15
1.873817E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXX  -4.468199E+01   4.464737E+01   2.000000E+15
1.873817E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXY   2.510622E+03  -3.378250E+03   2.000000E+15
1.873817E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYX  -3.415891E+03   4.277407E+03   2.000000E+15
1.873817E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYY   8.187122E+01  -3.388292E+01   2.000000E+15
3.511192E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXX  -1.562807E+01   4.268858E+01   2.000000E+15
3.511192E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXY   1.803354E+03  -2.228463E+03   2.000000E+15
3.511192E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYX  -2.285139E+03   3.009976E+03   2.000000E+15
3.511192E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYY   5.410592E+01  -5.217667E+01   2.000000E+15
6.579332E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXX   7.742848E-01   3.084103E+01   2.000000E+15
6.579332E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXY   1.352565E+03  -1.513723E+03   2.000000E+15
6.579332E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYX  -1.515078E+03   2.120945E+03   2.000000E+15
6.579332E+01          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYY   2.040057E+01  -5.032926E+01   2.000000E+15
1.232847E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXX   1.031182E+01   2.609668E+01   2.000000E+15
1.232847E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXY   1.011049E+03  -1.050959E+03   2.000000E+15
1.232847E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYX  -9.641881E+02   1.457818E+03   2.000000E+15
1.232847E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYY  -1.943574E+00  -3.569281E+01   2.000000E+15
2.310130E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXX   2.388413E+01   1.895215E+01   2.000000E+15
2.310130E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXY   7.697742E+02  -7.186781E+02   2.000000E+15
2.310130E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYX  -6.242736E+02   9.408340E+02   2.000000E+15
2.310130E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYY  -1.299035E+01  -2.093124E+01   2.000000E+15
4.328761E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXX   2.940342E+01   3.527101E+00   2.000000E+15
4.328761E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXY   6.196092E+02  -4.988835E+02   2.000000E+15
4.328761E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYX  -4.569978E+02   5.923514E+02   2.000000E+15
4.328761E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYY  -1.738052E+01  -7.499557E+00   2.000000E+15
8.111308E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXX   2.282303E+01  -5.908036E+00   2.000000E+15
8.111308E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXY   5.085802E+02  -3.758809E+02   2.000000E+15
8.111308E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYX  -3.571733E+02   3.966683E+02   2.000000E+15
8.111308E+02          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYY  -1.398441E+01   3.460387E+00   2.000000E+15
1.519911E+03          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXX   1.644940E+01  -6.811779E+00   2.000000E+15
1.519911E+03          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXY   4.016730E+02  -3.004306E+02   2.000000E+15
1.519911E+03          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYX  -2.735485E+02   2.758284E+02   2.000000E+15
1.519911E+03          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYY  -5.906796E+00   6.006466E+00   2.000000E+15
2.848036E+03          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXX   1.351826E+01  -6.283372E+00   2.000000E+15
2.848036E+03          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXY   3.116896E+02  -2.385361E+02   2.000000E+15
2.848036E+03          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYX  -2.128979E+02   1.947553E+02   2.000000E+15
2.848036E+03          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYY  -2.643616E+00   2.233441E+00   2.000000E+15
5.336699E+03          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXX   1.063039E+01  -6.561230E+00   2.000000E+15
5.336699E+03          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXY   2.433478E+02  -2.008093E+02   2.000000E+15
5.336699E+03          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYX  -1.675510E+02   1.442313E+02   2.000000E+15
5.336699E+03          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYY  -3.839402E+00   4.393212E-01   2.000000E+15
1.000000E+04          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXX   7.314336E+00  -6.134311E+00   2.000000E+15
1.000000E+04          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZXY   1.695171E+02  -1.818043E+02   2.000000E+15
1.000000E+04          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYX  -1.292476E+02   1.125472E+02   2.000000E+15
1.000000E+04          006-018         0.000    0.000 -285888.676 -338883.276       0.000     ZYY  -4.390879E+00   1.483137E+00   2.000000E+15
1.000000E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZXX  -1.665308E+02   5.921840E+00   2.000000E+15
1.000000E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZXY   3.609017E+03  -4.979603E+03   2.000000E+15
1.000000E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZYX  -5.130114E+03   5.796516E+03   2.000000E+15
1.000000E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZYY   2.531755E+02  -3.084332E+01   2.000000E+15
1.873817E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZXX  -1.690709E+02   5.873023E+01   2.000000E+15
1.873817E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZXY   2.418669E+03  -3.278590E+03   2.000000E+15
1.873817E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZYX  -3.419353E+03   4.172183E+03   2.000000E+15
1.873817E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZYY   2.189560E+02  -7.677620E+01   2.000000E+15
3.511192E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZXX  -1.262367E+02   1.267481E+02   2.000000E+15
3.511192E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZXY   1.771724E+03  -2.127989E+03   2.000000E+15
3.511192E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZYX  -2.327468E+03   2.920571E+03   2.000000E+15
3.511192E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZYY   1.681866E+02  -1.053763E+02   2.000000E+15
6.579332E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZXX  -3.068087E+01   1.631162E+02   2.000000E+15
6.579332E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZXY   1.373858E+03  -1.444076E+03   2.000000E+15
6.579332E+01          006-022         0.000    0.000 -285888.676 -258734.676       0.000     ZYX  -1.602969E+03   2.048563E+03   2.000000E+15
